"CountryCode","SeriesCode","Year","DESCRIPTION",
"UGA","SI.DST.FRST.20","YR2012","Based on data from UNHS. Estimated from unit-record consumption data.",
"UGA","SI.DST.FRST.20","YR2016","Based on data from UNHS. Estimated from unit-record consumption data.",
"UGA","SI.POV.GINI","YR1989","Based on data from HBS. Estimated from grouped consumption data.",
"UGA","SI.POV.GINI","YR1992","Based on data from NIHS. Estimated from unit-record consumption data.",
"UGA","SI.POV.GINI","YR1996","Based on data from NIHS. Estimated from unit-record consumption data.",
"UGA","SI.POV.GINI","YR1999","Based on data from NIHS. Estimated from unit-record consumption data.",
"UGA","SI.POV.GINI","YR2002","Based on data from UNHS. Estimated from unit-record consumption data.",
"UGA","SI.POV.GINI","YR2005","Based on data from UNHS. Estimated from unit-record consumption data.",
"UGA","SI.POV.GINI","YR2009","Based on data from UNHS. Estimated from unit-record consumption data.",
"UGA","SI.POV.GINI","YR2012","Based on data from UNHS. Estimated from unit-record consumption data.",
"UGA","SI.POV.GINI","YR2016","Based on data from UNHS. Estimated from unit-record consumption data.",
"UGA","SI.POV.NAHC","YR1992    ","Source: UGANDA BUREAU OF STATISTICS: UGANDA NATIONAL HOUSEHOLD SURVEY 20002/2003 REPORT ON THE SOCIO-ECONOMIC SURVEY. Poverty line is absolute. Government estimate.",
"UGA","SI.POV.NAHC","YR1996    ","Source: UGANDA BUREAU OF STATISTICS: UGANDA NATIONAL HOUSEHOLD SURVEY 20002/2003 REPORT ON THE SOCIO-ECONOMIC SURVEY. Poverty line is absolute. Government estimate.",
"UGA","SI.POV.NAHC","YR1999    ","Source: UGANDA BUREAU OF STATISTICS: UGANDA NATIONAL HOUSEHOLD SURVEY 20002/2003 REPORT ON THE SOCIO-ECONOMIC SURVEY. Poverty line is absolute. Government estimate.",
"UGA","SI.POV.NAHC","YR2002    ","Source: Uganda Bureau of Statistics. Poverty line is absolute. Government estimate.",
"UGA","SI.POV.NAHC","YR2005    ","Source: Uganda Bureau of Statistics. Poverty line is absolute. Government estimate.",
"UGA","SI.POV.NAHC","YR2009    ","Source: Uganda Bureau of Statistics. Poverty line is absolute. Government estimate.",
"UGA","SI.POV.NAHC","YR2012    ","Source: Uganda Bureau of Statistics. Poverty line is absolute. Government estimate.",
"UGA","SI.POV.NAHC","YR2016","Source: Uganda Bureau of Statistics. Poverty line is absolute. Government estimate.",
"UGA","SI.SPR.PCAP.ZG","YR2016","Estimated from consumption data. Growth rates are for the period of 2012-2016.",
"UGA","SL.TLF.0714.ZS","YR2006","Uganda National Household Survey.",
"UGA","SL.TLF.0714.ZS","YR2012","Labour Force Survey (LFS).",
"UGA","SP.UWT.TFRT","YR1995","Source: Uganda 1995 Demographic and Health Survey",
"UGA","SP.UWT.TFRT","YR2001","Source: Uganda 2000-2001 Demographic and Health Survey",
"UGA","SP.UWT.TFRT","YR2006","Source: Uganda 2006 Demographic and Health Survey",
"UGA","SP.UWT.TFRT","YR2011","Source: Uganda 2011 Demographic and Health Survey",
"UGA","SP.UWT.TFRT","YR2014","Source: Uganda 2014 PMA2020 Round 1",
"UGA","SP.UWT.TFRT","YR2015","Source: Uganda 2015 PMA2020 Round 3",
"UGA","SP.UWT.TFRT","YR2016","Source: Uganda 2016 Demographic and Health Survey (DHS)",
"UGA","SP.UWT.TFRT","YR2017","Source: Uganda 2017 PMA2020 Round 5",
"UGA","SP.UWT.TFRT","YR2018","Source: Uganda 2018 PMA2020 Round 6",
"UKR","IT.NET.USER.ZS","YR1990","Source: State Department of Communications & Information Technology.",
"UKR","IT.NET.USER.ZS","YR1993","Source: State Department of Communications & Information Technology.",
"UKR","IT.NET.USER.ZS","YR1994","Source: State Department of Communications & Information Technology.",
"UKR","IT.NET.USER.ZS","YR1995","Source: State Department of Communications & Information Technology.",
"UKR","IT.NET.USER.ZS","YR1996","Source: State Department of Communications & Information Technology.",
"UKR","IT.NET.USER.ZS","YR1997","Source: State Department of Communications & Information Technology.",
"UKR","IT.NET.USER.ZS","YR1998","Source: State Department of Communications & Information Technology.",
"UKR","IT.NET.USER.ZS","YR1999","Source: State Department of Communications & Information Technology.",
"UKR","IT.NET.USER.ZS","YR2000","Source: State Department of Communications & Information Technology.",
"UKR","IT.NET.USER.ZS","YR2001","Source: RCC.",
"UKR","IT.NET.USER.ZS","YR2002","Source: RCC.",
"UKR","IT.NET.USER.ZS","YR2003","Source: State Department of Communications & Information Technology.",
"UKR","IT.NET.USER.ZS","YR2004","Source: State Department of Communications & Information Technology.",
"UKR","IT.NET.USER.ZS","YR2005","Source: Estimate.;Note: Population age 15-59 who used the Internet in the last 4 weeks.",
"UKR","IT.NET.USER.ZS","YR2006","Source: State Department of Communications & Information Technology.",
"UKR","IT.NET.USER.ZS","YR2007","Source: State Statistics Committee of Ukraine",
"UKR","IT.NET.USER.ZS","YR2008","Source: State Statistics Committee of Ukraine",
"UKR","IT.NET.USER.ZS","YR2009","Source: State Service of Special Communications and Information Protection of Ukraine",
"UKR","IT.NET.USER.ZS","YR2010","Source: State Statistics Service of Ukraine",
"UKR","IT.NET.USER.ZS","YR2011","Source: State Statistics Service of Ukraine;Note: Refers to total population.",
"UKR","IT.NET.USER.ZS","YR2012","Source: State Statistics Service of Ukraine",
"UKR","IT.NET.USER.ZS","YR2013","Source: State Statistics Service of Ukraine;Note: All population",
"UKR","IT.NET.USER.ZS","YR2014","Source: State Statistics Service of Ukraine;Note: All population",
"UKR","IT.NET.USER.ZS","YR2015","Source: State Statistics Service of Ukraine;Note: All population.",
"UKR","IT.NET.USER.ZS","YR2016","Source: State Statistics Service of Ukraine.",
"UKR","IT.NET.USER.ZS","YR2017","Source: State Statistics Service of Ukraine",
"UKR","NY.GDP.MKTP.KD.ZG","YR2014","Based on data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims.",
"UKR","NY.GDP.MKTP.KD.ZG","YR2015","Based on data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims.",
"UKR","SE.ADT.LITR.ZS","YR2012","UIS Estimation",
"UKR","SH.DYN.MORT","YR1971","Uncertainty bound is 23.8 - 48",
"UKR","SH.DYN.MORT","YR1972","Uncertainty bound is 23.6 - 45.3",
"UKR","SH.DYN.MORT","YR1973","Uncertainty bound is 23.4 - 42.9",
"UKR","SH.DYN.MORT","YR1974","Uncertainty bound is 23.1 - 40.8",
"UKR","SH.DYN.MORT","YR1975","Uncertainty bound is 22.9 - 39",
"UKR","SH.DYN.MORT","YR1976","Uncertainty bound is 22.9 - 37.4",
"UKR","SH.DYN.MORT","YR1977","Uncertainty bound is 22.8 - 36.1",
"UKR","SH.DYN.MORT","YR1978","Uncertainty bound is 22.7 - 34.9",
"UKR","SH.DYN.MORT","YR1979","Uncertainty bound is 22.5 - 33.6",
"UKR","SH.DYN.MORT","YR1980","Uncertainty bound is 22.2 - 32.5",
"UKR","SH.DYN.MORT","YR1981","Uncertainty bound is 21.9 - 31.2",
"UKR","SH.DYN.MORT","YR1982","Uncertainty bound is 21.4 - 29.9",
"UKR","SH.DYN.MORT","YR1983","Uncertainty bound is 20.8 - 28.6",
"UKR","SH.DYN.MORT","YR1984","Uncertainty bound is 20.2 - 27.2",
"UKR","SH.DYN.MORT","YR1985","Uncertainty bound is 19.5 - 25.9",
"UKR","SH.DYN.MORT","YR1986","Uncertainty bound is 18.9 - 24.8",
"UKR","SH.DYN.MORT","YR1987","Uncertainty bound is 18.4 - 23.8",
"UKR","SH.DYN.MORT","YR1988","Uncertainty bound is 18 - 23",
"UKR","SH.DYN.MORT","YR1989","Uncertainty bound is 17.7 - 22.4",
"UKR","SH.DYN.MORT","YR1990","Uncertainty bound is 17.5 - 22.1",
"UKR","SH.DYN.MORT","YR1991","Uncertainty bound is 17.4 - 22.1",
"UKR","SH.DYN.MORT","YR1992","Uncertainty bound is 17.5 - 22.3",
"UKR","SH.DYN.MORT","YR1993","Uncertainty bound is 17.7 - 22.6",
"UKR","SH.DYN.MORT","YR1994","Uncertainty bound is 18 - 22.9",
"UKR","SH.DYN.MORT","YR1995","Uncertainty bound is 18.3 - 23.2",
"UKR","SH.DYN.MORT","YR1996","Uncertainty bound is 18.3 - 23.3",
"UKR","SH.DYN.MORT","YR1997","Uncertainty bound is 18.2 - 23",
"UKR","SH.DYN.MORT","YR1998","Uncertainty bound is 17.9 - 22.5",
"UKR","SH.DYN.MORT","YR1999","Uncertainty bound is 17.4 - 21.6",
"UKR","SH.DYN.MORT","YR2000","Uncertainty bound is 16.8 - 20.5",
"UKR","SH.DYN.MORT","YR2001","Uncertainty bound is 16.1 - 19.3",
"UKR","SH.DYN.MORT","YR2002","Uncertainty bound is 15.5 - 18.1",
"UKR","SH.DYN.MORT","YR2003","Uncertainty bound is 14.9 - 16.9",
"UKR","SH.DYN.MORT","YR2004","Uncertainty bound is 14.4 - 15.9",
"UKR","SH.DYN.MORT","YR2005","Uncertainty bound is 14 - 15",
"UKR","SH.DYN.MORT","YR2006","Uncertainty bound is 13.6 - 14.3",
"UKR","SH.DYN.MORT","YR2007","Uncertainty bound is 13.1 - 13.8",
"UKR","SH.DYN.MORT","YR2008","Uncertainty bound is 12.5 - 13.2",
"UKR","SH.DYN.MORT","YR2009","Uncertainty bound is 11.9 - 12.6",
"UKR","SH.DYN.MORT","YR2010","Uncertainty bound is 11.4 - 12.1",
"UKR","SH.DYN.MORT","YR2011","Uncertainty bound is 10.8 - 11.5",
"UKR","SH.DYN.MORT","YR2012","Uncertainty bound is 10.3 - 11",
"UKR","SH.DYN.MORT","YR2013","Uncertainty bound is 9.9 - 10.5",
"UKR","SH.DYN.MORT","YR2014","Uncertainty bound is 9.5 - 10.1",
"UKR","SH.DYN.MORT","YR2015","Uncertainty bound is 9.2 - 9.8",
"UKR","SH.DYN.MORT","YR2016","Uncertainty bound is 8.9 - 9.5",
"UKR","SH.DYN.MORT","YR2017","Uncertainty bound is 8.6 - 9.2",
"UKR","SH.DYN.MORT","YR2018","Uncertainty bound is 8.3 - 9",
"UKR","SH.DYN.MORT","YR2019","Uncertainty bound is 8 - 8.8",
"UKR","SH.STA.OWAD.ZS","YR1975","Plausible bound is 34.4 - 49.2",
"UKR","SH.STA.OWAD.ZS","YR1976","Plausible bound is 35.2 - 49.4",
"UKR","SH.STA.OWAD.ZS","YR1977","Plausible bound is 36.1 - 49.7",
"UKR","SH.STA.OWAD.ZS","YR1978","Plausible bound is 36.9 - 49.9",
"UKR","SH.STA.OWAD.ZS","YR1979","Plausible bound is 37.7 - 50.1",
"UKR","SH.STA.OWAD.ZS","YR1980","Plausible bound is 38.4 - 50.4",
"UKR","SH.STA.OWAD.ZS","YR1981","Plausible bound is 39.1 - 50.6",
"UKR","SH.STA.OWAD.ZS","YR1982","Plausible bound is 39.8 - 50.9",
"UKR","SH.STA.OWAD.ZS","YR1983","Plausible bound is 40.4 - 51.3",
"UKR","SH.STA.OWAD.ZS","YR1984","Plausible bound is 41 - 51.5",
"UKR","SH.STA.OWAD.ZS","YR1985","Plausible bound is 41.7 - 51.9",
"UKR","SH.STA.OWAD.ZS","YR1986","Plausible bound is 42.3 - 52.1",
"UKR","SH.STA.OWAD.ZS","YR1987","Plausible bound is 42.9 - 52.5",
"UKR","SH.STA.OWAD.ZS","YR1988","Plausible bound is 43.5 - 52.9",
"UKR","SH.STA.OWAD.ZS","YR1989","Plausible bound is 43.9 - 53.2",
"UKR","SH.STA.OWAD.ZS","YR1990","Plausible bound is 44.3 - 53.6",
"UKR","SH.STA.OWAD.ZS","YR1991","Plausible bound is 44.7 - 53.8",
"UKR","SH.STA.OWAD.ZS","YR1992","Plausible bound is 45.1 - 54.2",
"UKR","SH.STA.OWAD.ZS","YR1993","Plausible bound is 45.6 - 54.5",
"UKR","SH.STA.OWAD.ZS","YR1994","Plausible bound is 46 - 54.7",
"UKR","SH.STA.OWAD.ZS","YR1995","Plausible bound is 46.4 - 55",
"UKR","SH.STA.OWAD.ZS","YR1996","Plausible bound is 46.7 - 55.3",
"UKR","SH.STA.OWAD.ZS","YR1997","Plausible bound is 47.1 - 55.5",
"UKR","SH.STA.OWAD.ZS","YR1998","Plausible bound is 47.5 - 55.8",
"UKR","SH.STA.OWAD.ZS","YR1999","Plausible bound is 47.8 - 56.1",
"UKR","SH.STA.OWAD.ZS","YR2000","Plausible bound is 48.1 - 56.4",
"UKR","SH.STA.OWAD.ZS","YR2001","Plausible bound is 48.4 - 56.7",
"UKR","SH.STA.OWAD.ZS","YR2002","Plausible bound is 48.8 - 57.1",
"UKR","SH.STA.OWAD.ZS","YR2003","Plausible bound is 49.2 - 57.4",
"UKR","SH.STA.OWAD.ZS","YR2004","Plausible bound is 49.5 - 57.8",
"UKR","SH.STA.OWAD.ZS","YR2005","Plausible bound is 49.9 - 58.3",
"UKR","SH.STA.OWAD.ZS","YR2006","Plausible bound is 50.3 - 58.7",
"UKR","SH.STA.OWAD.ZS","YR2007","Plausible bound is 50.6 - 59.2",
"UKR","SH.STA.OWAD.ZS","YR2008","Plausible bound is 50.9 - 59.5",
"UKR","SH.STA.OWAD.ZS","YR2009","Plausible bound is 51.2 - 60",
"UKR","SH.STA.OWAD.ZS","YR2010","Plausible bound is 51.5 - 60.5",
"UKR","SH.STA.OWAD.ZS","YR2011","Plausible bound is 51.8 - 61",
"UKR","SH.STA.OWAD.ZS","YR2012","Plausible bound is 52.1 - 61.5",
"UKR","SH.STA.OWAD.ZS","YR2013","Plausible bound is 52.3 - 62",
"UKR","SH.STA.OWAD.ZS","YR2014","Plausible bound is 52.5 - 62.6",
"UKR","SH.STA.OWAD.ZS","YR2015","Plausible bound is 52.7 - 63.1",
"UKR","SH.STA.OWAD.ZS","YR2016","Plausible bound is 52.9 - 63.8",
"UKR","SI.DST.FRST.20","YR1992","Based on data from HS. Estimated from unit-record consumption data.",
"UKR","SI.DST.FRST.20","YR1993","Based on data from HS. Estimated from unit-record consumption data.",
"UKR","SI.DST.FRST.20","YR1995","Based on data from HIES. Estimated from grouped consumption data.",
"UKR","SI.DST.FRST.20","YR1996","Based on data from HIES. Estimated from unit-record consumption data.",
"UKR","SI.DST.FRST.20","YR2002","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.DST.FRST.20","YR2003","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.DST.FRST.20","YR2004","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.DST.FRST.20","YR2005","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.DST.FRST.20","YR2006","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.DST.FRST.20","YR2007","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.DST.FRST.20","YR2008","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.DST.FRST.20","YR2009","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.DST.FRST.20","YR2010","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.DST.FRST.20","YR2011","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.DST.FRST.20","YR2012","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.DST.FRST.20","YR2013","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.DST.FRST.20","YR2014","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.DST.FRST.20","YR2015","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.DST.FRST.20","YR2016","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.DST.FRST.20","YR2017","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.DST.FRST.20","YR2018","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.POV.GINI","YR1992","Based on data from HS. Estimated from unit-record consumption data.",
"UKR","SI.POV.GINI","YR1993","Based on data from HS. Estimated from unit-record consumption data.",
"UKR","SI.POV.GINI","YR1995","Based on data from HIES. Estimated from grouped consumption data.",
"UKR","SI.POV.GINI","YR1996","Based on data from HIES. Estimated from unit-record consumption data.",
"UKR","SI.POV.GINI","YR2002","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.POV.GINI","YR2003","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.POV.GINI","YR2004","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.POV.GINI","YR2005","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.POV.GINI","YR2006","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.POV.GINI","YR2007","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.POV.GINI","YR2008","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.POV.GINI","YR2009","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.POV.GINI","YR2010","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.POV.GINI","YR2011","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.POV.GINI","YR2012","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.POV.GINI","YR2013","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.POV.GINI","YR2014","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.POV.GINI","YR2015","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.POV.GINI","YR2016","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.POV.GINI","YR2017","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.POV.GINI","YR2018","Based on data from HLCS. Estimated from unit-record consumption data.",
"UKR","SI.POV.NAHC","YR2002    ","Source: State Statistics Service of Ukraine The welfare measure used is income per adult equivalent. Poverty line is absolute.",
"UKR","SI.POV.NAHC","YR2003    ","Source: State Statistics Service of Ukraine (2013). Poverty Measurement in Ukraine: Criteria, Challenges and Prospects. (http://www.unece.org/fileadmin/DAM/stats/documents/ece/ces/ge.15/2013/WP_12_Ukraine_D_En.pdf). Poverty line is absolute. Government estimate.",
"UKR","SI.POV.NAHC","YR2004    ","Source: State Statistics Service of Ukraine (2013). Poverty Measurement in Ukraine: Criteria, Challenges and Prospects. (http://www.unece.org/fileadmin/DAM/stats/documents/ece/ces/ge.15/2013/WP_12_Ukraine_D_En.pdf). Poverty line is absolute. Government estimate.",
"UKR","SI.POV.NAHC","YR2005    ","Source: State Statistics Service of Ukraine (2013). Poverty Measurement in Ukraine: Criteria, Challenges and Prospects. (http://www.unece.org/fileadmin/DAM/stats/documents/ece/ces/ge.15/2013/WP_12_Ukraine_D_En.pdf). Poverty line is absolute. Government estimate.",
"UKR","SI.POV.NAHC","YR2006    ","Source: State Statistics Service of Ukraine (2013). Poverty Measurement in Ukraine: Criteria, Challenges and Prospects. (http://www.unece.org/fileadmin/DAM/stats/documents/ece/ces/ge.15/2013/WP_12_Ukraine_D_En.pdf). Poverty line is absolute. Government estimate.",
"UKR","SI.POV.NAHC","YR2007    ","Source: State Statistics Service of Ukraine (2013). Poverty Measurement in Ukraine: Criteria, Challenges and Prospects. (http://www.unece.org/fileadmin/DAM/stats/documents/ece/ces/ge.15/2013/WP_12_Ukraine_D_En.pdf). Poverty line is absolute. Government estimate.",
"UKR","SI.POV.NAHC","YR2008    ","Source: State Statistics Service of Ukraine (2013). Poverty Measurement in Ukraine: Criteria, Challenges and Prospects. (http://www.unece.org/fileadmin/DAM/stats/documents/ece/ces/ge.15/2013/WP_12_Ukraine_D_En.pdf). Poverty line is absolute. Government estimate.",
"UKR","SI.POV.NAHC","YR2009    ","Source: State Statistics Service of Ukraine (2013). Poverty Measurement in Ukraine: Criteria, Challenges and Prospects. (http://www.unece.org/fileadmin/DAM/stats/documents/ece/ces/ge.15/2013/WP_12_Ukraine_D_En.pdf). Poverty line is absolute. Government estimate.",
"UKR","SI.POV.NAHC","YR2010    ","Source: State Statistics Service of Ukraine The welfare measure used is income per adult equivalent. Poverty line is absolute. Government estimate.",
"UKR","SI.POV.NAHC","YR2011    ","Source: State Statistics Service of Ukraine The welfare measure used is income per adult equivalent. Poverty line is absolute. Government estimate.",
"UKR","SI.POV.NAHC","YR2012    ","Source: State Statistics Service of Ukraine The welfare measure used is income per adult equivalent. Poverty line is absolute. Government estimate.",
"UKR","SI.POV.NAHC","YR2013    ","Source: State Statistics Service of Ukraine The welfare measure used is income per adult equivalent. Poverty line is absolute. Government estimate.",
"UKR","SI.POV.NAHC","YR2014    ","Source: State Statistics Service of Ukraine The welfare measure used is income per adult equivalent. Poverty line is absolute. Government estimate.",
"UKR","SI.POV.NAHC","YR2015    ","Source: State Statistics Service of Ukraine The welfare measure used is income per adult equivalent. Poverty line is absolute. Government estimate.",
"UKR","SI.POV.NAHC","YR2016","Source: State Statistics Service of Ukraine The welfare measure used is income per adult equivalent. Poverty line is absolute. Government estimate.",
"UKR","SI.POV.NAHC","YR2017","Source: State Statistics Service of Ukraine The welfare measure used is income per adult equivalent. Poverty line is absolute. Government estimate.",
"UKR","SI.POV.NAHC","YR2018","Source: State Statistics Service of Ukraine The welfare measure used is income per adult equivalent. Poverty line is absolute. Government estimate.",
"UKR","SI.SPR.PCAP.ZG","YR2016","Estimated from individual consumption data. Growth rates are for the period of 2011-2016.",
"UKR","SI.SPR.PCAP.ZG","YR2018","Estimated from consumption data. Growth rates are for the period of 2013-2018.",
"UKR","SL.TLF.0714.ZS","YR2005    ","Multiple Indicator Cluster Survey (MICS).",
"UKR","SL.TLF.0714.ZS","YR2012","Multiple Indicator Cluster Survey 4 (MICS 4)",
"UKR","SN.ITK.DEFC.ZS","YR2002","Proportion of undernourished less than 2.5 percent.",
"UKR","SN.ITK.DEFC.ZS","YR2003","Proportion of undernourished less than 2.5 percent.",
"UKR","SN.ITK.DEFC.ZS","YR2004","Proportion of undernourished less than 2.5 percent.",
"UKR","SN.ITK.DEFC.ZS","YR2005","Proportion of undernourished less than 2.5 percent.",
"UKR","SN.ITK.DEFC.ZS","YR2006","Proportion of undernourished less than 2.5 percent.",
"UKR","SN.ITK.DEFC.ZS","YR2007","Proportion of undernourished less than 2.5 percent.",
"UKR","SN.ITK.DEFC.ZS","YR2008","Proportion of undernourished less than 2.5 percent.",
"UKR","SN.ITK.DEFC.ZS","YR2009","Proportion of undernourished less than 2.5 percent.",
"UKR","SN.ITK.DEFC.ZS","YR2010","Proportion of undernourished less than 2.5 percent.",
"UKR","SN.ITK.DEFC.ZS","YR2011","Proportion of undernourished less than 2.5 percent.",
"UKR","SN.ITK.DEFC.ZS","YR2012","Proportion of undernourished less than 2.5 percent.",
